Header,trunk_Accel_X,trunk_Accel_Y,trunk_Accel_Z,trunk_Gyro_X,trunk_Gyro_Y,trunk_Gyro_Z
10.685,-1.00156682126646,-0.0911136403357163,0.0159018665092711,0.0675888209493403,-0.0252091586061765,-0.0246205479167043
10.69,-0.999205589796104,-0.0957051949333987,0.00809345431244495,0.0662186946646879,-0.0454621327902861,-0.0258680991828442
10.695,-0.995061637050091,-0.0999796621416639,0.00133286946672754,0.0821817864241765,-0.0607813681817909,-0.0258680991828442
10.7,-0.998228511241989,-0.0957980195805693,0.00700698738294839,0.0918388751508804,-0.0810521626984643,-0.0258680991828442
10.705,-0.99803756803737,-0.100654684816669,0.0191611209964753,0.111967173839421,-0.0984633101686739,-0.0258680991828442
10.71,-1.00126251861613,-0.101622193069665,0.0307641392074521,0.128530116002376,-0.109505266720414,-0.0240422243191899
10.715,-1.0011271635215,-0.1019414887331,0.0440997798201944,0.156561076888876,-0.119273097821601,-0.0270736001474299
10.72,-0.997169321431935,-0.102826009103573,0.0466371896694162,0.181085820561673,-0.110136352690319,-0.0215857384906979
10.725,-0.999298424647828,-0.114823105043318,0.0357690383271566,0.207698775282097,-0.109075904909265,-0.0199285235093851
10.73,-0.994397253622568,-0.117888487685142,0.0276571036625366,0.222908432975651,-0.0940680602523134,-0.0133332092197573
10.735,-0.997541083894343,-0.115834161284432,0.0195398254913083,0.219096017315701,-0.0780993106568868,-0.00531020323756788
10.74,-0.994462865927027,-0.117639215646747,0.0210808989716694,0.220305414420503,-0.0695406430448608,-0.005485873880126
10.745,-1.00037499093606,-0.116461542981799,0.025134396652492,0.217094147496814,-0.0531625427871257,-0.000407805318934378
10.75,-1.00764976440952,-0.111845162655015,0.0245570199924912,0.215008067393477,-0.0389882953464531,0.00406136459914223
10.755,-1.00424135195965,-0.111399093960989,0.024647124212024,0.208029154046997,-0.00799072571015793,0.00711764767765999
10.76,-1.00619521375468,-0.101953392201729,0.0235324894487262,0.212876951829795,0.0269781719773031,0.00955607949226546
10.765,-1.00540951600134,-0.0969206373513568,0.0162681016767552,0.197599793525292,0.0614185275486548,0.0162843024771613
10.77,-1.00401242191051,-0.0965582323284555,0.00923399822169664,0.18693289510185,0.0840822099404439,0.0184109953614146
10.775,-1.00487197764322,-0.0926814286120613,-0.000104330883500392,0.170024454167758,0.0883953824088211,0.0205562897026539
10.78,-1.00285747201622,-0.0878492255565142,0.00279608160733925,0.150870772420375,0.0893009973707357,0.0202512971687825
10.785,-1.00212482095005,-0.0805871228923676,0.00239913848933895,0.134247258205626,0.0781776906051165,0.0157674326294896
10.79,-1.00090438297918,-0.0816067020053439,0.00915925352534992,0.121453240884042,0.0636993344887415,0.0111622594712434
10.795,-0.998564327021098,-0.0732334632139477,0.0055212434172758,0.118791127436691,0.0346103683114055,0.00711357536415266
10.8,-0.998125662387685,-0.0668235770433292,0.0100012075155542,0.110846414049438,0.0147636117967274,0.00283989288234291
10.805,-1.0031872523202,-0.0705176439378591,0.0191552129698435,0.0980463395018096,-0.00382126966073299,-0.00263731049062308
10.81,-1.00007620382685,-0.0715616339421226,0.0258965866110102,0.0843970228011914,-0.00423291162070714,-0.0036030879732598
10.815,-1.00080607476382,-0.0646887849343183,0.0265147358060013,0.0723810136294974,-0.0117862686376272,-0.00753763019345695
10.82,-1.00257246646212,-0.0674968826044521,0.0341631479010143,0.0650420039892197,-0.00270905026420326,-0.007542684674263
10.825,-1.00531522903369,-0.0689893306030012,0.0360544077492027,0.0620903025981043,0.0124324416167496,-0.00813302459246343
10.83,-1.00377571338628,-0.0694322329522328,0.0431546871694231,0.0625599688559843,0.0169327640732847,-0.0123908231086568
10.835,-1.00030807528157,-0.0773948816686347,0.0479255642647496,0.0650112941341275,0.0258304754846223,-0.0136511586606503
10.84,-1.00798743971901,-0.0671684312442874,0.0493700104123785,0.0659832181554909,0.0220640703935612,-0.0139648973538593
10.845,-1.010151815425,-0.0669511181139403,0.0483783791480895,0.0681181526530299,0.0134017815968334,-0.0172285712484415
10.85,-1.01345680656086,-0.0706976378225658,0.0482018975130352,0.0656667797113694,0.00715381635678186,-0.0179410165394582
10.855,-1.00396268238378,-0.0736867986437966,0.04592871241696,0.0711434794417382,-0.0106131140160078,-0.023403749004412
10.86,-1.01100768323158,-0.0629366677052188,0.0388326563036474,0.0723913446387307,-0.0292326933143034,-0.0148664584293433
10.865,-1.01736293678514,-0.0592057493280329,0.0510527235339714,0.0851633717842115,-0.0465780851223569,-0.00941181361888836
10.87,-1.02290002879991,-0.0602510222805048,0.0596274487754255,0.079782402549608,-0.0411971141605251,-0.00935520826915318
10.875,-1.01401776396123,-0.0514132610017202,0.0738288157918532,0.071157223355383,-0.0288933452664494,-0.00999282929314377
10.88,-1.01410378312062,-0.0559778707957658,0.0720267403200165,0.0714423775042941,-0.0295379855449039,-0.0124474863201388
10.885,-1.00725113807384,-0.0597600605444526,0.0742299628688977,0.0602346725230928,-0.0434809800595324,-0.0166997185027222
10.89,-1.00419770753185,-0.0589532627229973,0.0635782424789335,0.0307637781034593,-0.0647972602074719,-0.0164101723560146
10.895,-1.00239522978096,-0.0622087320328319,0.0592386756361285,0.0101585329459329,-0.0849883927270754,-0.018521064445496
10.9,-1.0008896092844,-0.0564033810323072,0.0496088053160479,-0.00339988602520473,-0.0921700314924651,-0.0225421840528112
10.905,-1.00144009406349,-0.0588997790876528,0.0481987218543791,-0.00764189588145307,-0.106387669079052,-0.0252780340403739
10.91,-1.002931418037,-0.0572879732461459,0.0442881122712062,-0.00374722432005327,-0.126151067709531,-0.0279371612085057
10.915,-1.00153735359821,-0.0620725662960207,0.0518015795587862,0.00502790985846497,-0.139872899515154,-0.0259436290454861
10.92,-1.00504640722898,-0.0588889692726073,0.0558970134950829,0.00133009255932681,-0.146182775497437,-0.0320306345681731
10.925,-1.01068739280875,-0.0625354038811936,0.0607075397518586,-0.0105879336961906,-0.14677443138883,-0.027128172130254
10.93,-1.01042496923492,-0.0643284119880604,0.0607097156853775,-0.017061092604371,-0.143813862536785,-0.0276634044383654
10.935,-1.00990667124298,-0.0658025563101743,0.0635008166390305,-0.0216025701280293,-0.143707459104491,-0.0283114947378635
10.94,-1.01285995230491,-0.0648601494602307,0.0547971109142883,-0.0317942427887308,-0.139174992937989,-0.0255683265425947
10.945,-1.01338497952461,-0.069015475234949,0.049655500074472,-0.0224278050908786,-0.137609337453699,-0.0270466521762114
10.95,-1.01170443493619,-0.0732059008641438,0.0512454583829507,-0.0146818935029527,-0.135220822355278,-0.0268093528071701
10.955,-1.016395890679,-0.0743539187344158,0.0465835155703533,-0.00339894621450224,-0.137622225174237,-0.0234305007380246
10.96,-1.0095500274198,-0.0738309078361419,0.05056236840002,-0.00707925240339859,-0.135788060937982,-0.0289326606677836
10.965,-1.0112844914738,-0.0747316009514012,0.0513987428189811,-0.000303602734076136,-0.132268766757785,-0.0294729769332105
10.97,-1.00568083407975,-0.0774314131043699,0.054241858725515,0.00179751199961465,-0.121181637396797,-0.0319765768945217
10.975,-1.00721991807998,-0.0838597460028005,0.0542558069521154,0.00153010514195833,-0.0850845355639249,-0.0344199649989605
10.98,-1.01006227311331,-0.0769625485181393,0.0549730508577212,0.0088440515100956,-0.0753896759404692,-0.034119973592079
10.985,-1.00834772763659,-0.0807405991360716,0.0543299465882047,0.0112179887783155,-0.0542400071870777,-0.0331982709467411
10.99,-1.0082265046785,-0.0844261815775759,0.0555064203773045,0.0083090285265529,-0.0291022956565857,-0.030487371350531
10.995,-1.00011805974553,-0.084207022459731,0.0582627936957903,0.00397087844775543,-0.0106495008529756,-0.0271034038321815
11,-1.00308411062598,-0.0847563405937665,0.0606673193831655,-0.000942571830380217,-0.00278720318148419,-0.0268480739879271
11.005,-0.998815598543673,-0.0909796163629029,0.0598509558024772,0.00619638471907406,0.00762896308835727,-0.0263159237974862
11.01,-1.00020003611564,-0.095098288065659,0.0559155930735544,0.0145416705369678,0.00888808219466515,-0.0252994274201807
11.015,-0.995242002900654,-0.0957809032977168,0.0531775964427745,0.0161742232739925,0.0114010236349827,-0.0222326108035808
11.02,-1.00258893825617,-0.0975659862022642,0.0516980871449173,0.0186686482903245,0.00208803766168335,-0.0237684122753801
11.025,-1.00161451768883,-0.0979528240152214,0.0565313212908359,0.0155457552513337,-0.0105041995608234,-0.0215745490035271
11.03,-1.00327450361731,-0.0953257778544064,0.0530398766456643,0.0152745269789987,-0.0193159457164159,-0.0249021059111676
11.035,-1.00632229825547,-0.094520086936949,0.0565385860238642,0.00664259914110971,-0.02750559642884,-0.0223067036796173
